i,|B_i|/n
1177,0.000089599999999999994992518753938320896779146096378099173
1178,0.000089599999999999994992518753938320896779146096378099173
1179,0.000089599999999999994992518753938320896779146096378099173
1180,0.000089500000000000000714516336722259559621761582093313336
1181,0.000089299999999999998923621701441694087364453480404336005
1182,0.000088999999999999989619834848096624480007221791311167181
1183,0.000088900000000000008576722231729005940792376350145787001
1184,0.000088900000000000008576722231729005940792376350145787001
1185,0.000088800000000000001063830013664501805692452762741595507
1186,0.000088800000000000001063830013664501805692452762741595507
1187,0.000088800000000000001063830013664501805692452762741595507
1188,0.000088699999999999993550937795599997670592529175337404013
1189,0.000088399999999999997482040743103370861177836559363640845
1190,0.000088399999999999997482040743103370861177836559363640845
1191,0.000088399999999999997482040743103370861177836559363640845
1192,0.000088399999999999997482040743103370861177836559363640845
1193,0.000088399999999999997482040743103370861177836559363640845
1194,0.000088399999999999997482040743103370861177836559363640845
1195,0.000088399999999999997482040743103370861177836559363640845
1196,0.000088300000000000003204038325887309524020452045078855008
1197,0.000088300000000000003204038325887309524020452045078855008
1198,0.000088199999999999995691146107822805388920528457674663514
1199,0.000088099999999999988178253889758301253820604870270472020
1200,0.000088099999999999988178253889758301253820604870270472020
1201,0.000087799999999999992109356837261674444405912254296708852
1202,0.000087699999999999997831354420045613107248527740011923015
1203,0.000087699999999999997831354420045613107248527740011923015
1204,0.000087600000000000003553352002829551770091143225727137178
1205,0.000087600000000000003553352002829551770091143225727137178
1206,0.000087299999999999994249565149484482162733911536633968353
1207,0.000087299999999999994249565149484482162733911536633968353
1208,0.000087199999999999999971562732268420825576527022349182516
1209,0.000086900000000000003902665679771794016161834406375419348
1210,0.000086799999999999996389773461707289881061910818971227854
1211,0.000086799999999999996389773461707289881061910818971227854
1212,0.000086500000000000000320876409210663071647218202997464687
1213,0.000086500000000000000320876409210663071647218202997464687
1214,0.000086500000000000000320876409210663071647218202997464687
1215,0.000086500000000000000320876409210663071647218202997464687
1216,0.000086500000000000000320876409210663071647218202997464687
1217,0.000086399999999999992807984191146158936547294615593273193
1218,0.000086399999999999992807984191146158936547294615593273193
1219,0.000086300000000000011764871574778540397332449174427893013
1220,0.000086099999999999996739087138649532127132601999619510025
1221,0.000086099999999999996739087138649532127132601999619510025
1222,0.000085899999999999994948192503368966654875293897930532694
1223,0.000085899999999999994948192503368966654875293897930532694
1224,0.000085599999999999998879295450872339845460601281956769526
1225,0.000085599999999999998879295450872339845460601281956769526
1226,0.000085599999999999998879295450872339845460601281956769526
1227,0.000085400000000000010323290616440217171145832253387197852
1228,0.000085300000000000002810398398375713036045908665983006358
1229,0.000085300000000000002810398398375713036045908665983006358
1230,0.000085199999999999995297506180311208900945985078578814864
1231,0.000084899999999999999228609127814582091531292462605051696
1232,0.000084699999999999997437714492534016619273984360916074365
1233,0.000084699999999999997437714492534016619273984360916074365
1234,0.000084599999999999989924822274469512484174060773511882871
1235,0.000084500000000000008881709658101893944959215332346502692
1236,0.000084299999999999993855925221972885674759368157538119704
1237,0.000084199999999999999577922804756824337601983643253333867
1238,0.000084099999999999992065030586692320202502060055849142373
1239,0.000083999999999999997787028169476258865344675541564356536
1240,0.000083999999999999997787028169476258865344675541564356536
1241,0.000083999999999999997787028169476258865344675541564356536
1242,0.000083999999999999997787028169476258865344675541564356536
1243,0.000083600000000000007440128699763570718772598411305807531
1244,0.000083400000000000005649234064483005246515290309616830200
1245,0.000083199999999999990623449628353996976315443134808447212
1246,0.000083199999999999990623449628353996976315443134808447212
1247,0.000083000000000000002067444793921874302000674106238875538
1248,0.000082899999999999994554552575857370166900750518834684044
1249,0.000082899999999999994554552575857370166900750518834684044
1250,0.000082899999999999994554552575857370166900750518834684044
1251,0.000082899999999999994554552575857370166900750518834684044
1252,0.000082800000000000000276550158641308829743366004549898207
1253,0.000082800000000000000276550158641308829743366004549898207
1254,0.000082800000000000000276550158641308829743366004549898207
1255,0.000082500000000000004207653106144682020328673388576135039
1256,0.000082500000000000004207653106144682020328673388576135039
1257,0.000082399999999999996694760888080177885228749801171943545
1258,0.000082399999999999996694760888080177885228749801171943545
1259,0.000082399999999999996694760888080177885228749801171943545
1260,0.000082200000000000008138756053648055210913980772602371871
1261,0.000082200000000000008138756053648055210913980772602371871
1262,0.000082100000000000000625863835583551075814057185198180377
1263,0.000082100000000000000625863835583551075814057185198180377
1264,0.000081999999999999993112971617519046940714133597793988883
1265,0.000081699999999999997044074565022420131299440981820225716
1266,0.000081699999999999997044074565022420131299440981820225716
1267,0.000081699999999999997044074565022420131299440981820225716
1268,0.000081400000000000000975177512525793321884748365846462548
1269,0.000081099999999999991671390659180723714527516676753293723
1270,0.000081099999999999991671390659180723714527516676753293723
1271,0.000081099999999999991671390659180723714527516676753293723
1272,0.000081099999999999991671390659180723714527516676753293723
1273,0.000080799999999999995602493606684096905112824060779530555
1274,0.000080799999999999995602493606684096905112824060779530555
1275,0.000080799999999999995602493606684096905112824060779530555
1276,0.000080599999999999993811598971403531432855515959090553224
1277,0.000080599999999999993811598971403531432855515959090553224
1278,0.000080599999999999993811598971403531432855515959090553224
1279,0.000080599999999999993811598971403531432855515959090553224
1280,0.000080599999999999993811598971403531432855515959090553224
1281,0.000080400000000000005255594136971408758540746930520981550
1282,0.000080200000000000003464699501690843286283438828832004219
1283,0.000080099999999999995951807283626339151183515241427812725
1284,0.000080099999999999995951807283626339151183515241427812725
1285,0.000080000000000000001673804866410277814026130727143026888
1286,0.000080000000000000001673804866410277814026130727143026888
1287,0.000080000000000000001673804866410277814026130727143026888
1288,0.000079900000000000007395802449194216476868746212858241051
1289,0.000079600000000000011326905396697589667454053596884477884
1290,0.000079500000000000003814013178633085532354130009480286390
1291,0.000079399999999999996301120960568581397254206422076094896
1292,0.000079199999999999994510226325288015924996898320387117565
1293,0.000079000000000000005954221490855893250682129291817545891
1294,0.000079000000000000005954221490855893250682129291817545891
1295,0.000079000000000000005954221490855893250682129291817545891
1296,0.000078799999999999990928437054726884980482282117009162903
1297,0.000078700000000000009885324438359266441267436675843782723
1298,0.000078700000000000009885324438359266441267436675843782723
1299,0.000078700000000000009885324438359266441267436675843782723
1300,0.000078600000000000002372432220294762306167513088439591229
1301,0.000078600000000000002372432220294762306167513088439591229
1302,0.000078499999999999994859540002230258171067589501035399735
1303,0.000078299999999999993068645366949692698810281399346422404
1304,0.000078299999999999993068645366949692698810281399346422404
1305,0.000078100000000000004512640532517570024495512370776850730
1306,0.000077999999999999996999748314453065889395588783372659236
1307,0.000077999999999999996999748314453065889395588783372659236
1308,0.000077900000000000002721745897237004552238204269087873399
1309,0.000077900000000000002721745897237004552238204269087873399
1310,0.000077700000000000000930851261956439079980896167398896068
1311,0.000077700000000000000930851261956439079980896167398896068
1312,0.000077599999999999993417959043891934944880972579994704574
1313,0.000077499999999999999139956626675873607723588065709918737
1314,0.000077399999999999991627064408611369472623664478305727243
1315,0.000077200000000000003071059574179246798308895449736155570
1316,0.000077099999999999995558167356114742663208971862331964076
1317,0.000076900000000000007002162521682619988894202833762392402
1318,0.000076799999999999999489270303618115853794279246358200908
1319,0.000076799999999999999489270303618115853794279246358200908
1320,0.000076700000000000005211267886402054516636894732073415071
1321,0.000076700000000000005211267886402054516636894732073415071
1322,0.000076700000000000005211267886402054516636894732073415071
1323,0.000076599999999999997698375668337550381536971144669223577
1324,0.000076599999999999997698375668337550381536971144669223577
1325,0.000076599999999999997698375668337550381536971144669223577
1326,0.000076499999999999990185483450273046246437047557265032083
1327,0.000076400000000000009142370833905427707222202116099651903
1328,0.000076199999999999994116586397776419437022354941291268915
1329,0.000076099999999999999838583980560358099864970427006483078
1330,0.000075899999999999998047689345279792627607662325317505747
1331,0.000075800000000000003769686928063731290450277811032719910
1332,0.000075800000000000003769686928063731290450277811032719910
1333,0.000075800000000000003769686928063731290450277811032719910
1334,0.000075800000000000003769686928063731290450277811032719910
1335,0.000075800000000000003769686928063731290450277811032719910
1336,0.000075699999999999996256794709999227155350354223628528416
1337,0.000075600000000000001978792292783165818192969709343742579
1338,0.000075600000000000001978792292783165818192969709343742579
1339,0.000075500000000000007700789875567104481035585195058956742
1340,0.000075500000000000007700789875567104481035585195058956742
1341,0.000075199999999999998397003022222034873678353505965787917
1342,0.000075100000000000004119000605005973536520968991681002080
1343,0.000074900000000000002328105969725408064263660889992024750
1344,0.000074900000000000002328105969725408064263660889992024750
1345,0.000074799999999999994815213751660903929163737302587833256
1346,0.000074799999999999994815213751660903929163737302587833256
1347,0.000074799999999999994815213751660903929163737302587833256
1348,0.000074799999999999994815213751660903929163737302587833256
1349,0.000074700000000000000537211334444842592006352788303047419
1350,0.000074700000000000000537211334444842592006352788303047419
1351,0.000074700000000000000537211334444842592006352788303047419
1352,0.000074700000000000000537211334444842592006352788303047419
1353,0.000074700000000000000537211334444842592006352788303047419
1354,0.000074700000000000000537211334444842592006352788303047419
1355,0.000074499999999999998746316699164277119749044686614070088
1356,0.000074499999999999998746316699164277119749044686614070088
1357,0.000074399999999999991233424481099772984649121099209878594
1358,0.000074399999999999991233424481099772984649121099209878594
1359,0.000074399999999999991233424481099772984649121099209878594
1360,0.000074399999999999991233424481099772984649121099209878594
1361,0.000074099999999999995164527428603146175234428483236115426
1362,0.000073899999999999993373632793322580702977120381547138095
1363,0.000073899999999999993373632793322580702977120381547138095
1364,0.000073799999999999999095630376106519365819735867262352258
1365,0.000073700000000000004817627958890458028662351352977566421
1366,0.000073599999999999997304735740825953893562427765573374927
1367,0.000073599999999999997304735740825953893562427765573374927
1368,0.000073500000000000003026733323609892556405043251288589090
1369,0.000073500000000000003026733323609892556405043251288589090
1370,0.000073399999999999995513841105545388421305119663884397596
1371,0.000073200000000000006957836271113265746990350635314825922
1372,0.000073200000000000006957836271113265746990350635314825922
1373,0.000073099999999999999444944053048761611890427047910634428
1374,0.000073099999999999999444944053048761611890427047910634428
1375,0.000072999999999999991932051834984257476790503460506442934
1376,0.000072800000000000003376047000552134802475734431936871260
1377,0.000072600000000000001585152365271569330218426330247893929
1378,0.000072600000000000001585152365271569330218426330247893929
1379,0.000072600000000000001585152365271569330218426330247893929
1380,0.000072600000000000001585152365271569330218426330247893929
1381,0.000072499999999999994072260147207065195118502742843702435
1382,0.000072499999999999994072260147207065195118502742843702435
1383,0.000072300000000000005516255312774942520803733714274130762
1384,0.000072300000000000005516255312774942520803733714274130762
1385,0.000072300000000000005516255312774942520803733714274130762
1386,0.000072199999999999998003363094710438385703810126869939268
1387,0.000072099999999999990490470876645934250603886539465747774
1388,0.000072000000000000009447358260278315711389041098300367594
1389,0.000071900000000000001934466042213811576289117510896176100
1390,0.000071900000000000001934466042213811576289117510896176100
1391,0.000071900000000000001934466042213811576289117510896176100
1392,0.000071799999999999994421573824149307441189193923491984606
1393,0.000071700000000000000143571406933246104031809409207198769
1394,0.000071599999999999992630679188868741968931885821803007275
1395,0.000071599999999999992630679188868741968931885821803007275
1396,0.000071499999999999998352676771652680631774501307518221438
1397,0.000071400000000000004074674354436619294617116793233435601
1398,0.000071400000000000004074674354436619294617116793233435601
1399,0.000071200000000000002283779719156053822359808691544458270
1400,0.000071100000000000008005777301939992485202424177259672433
1401,0.000071000000000000000492885083875488350102500589855480939
1402,0.000071000000000000000492885083875488350102500589855480939
1403,0.000070899999999999992979992865810984215002577002451289445
1404,0.000070799999999999998701990448594922877845192488166503608
1405,0.000070599999999999996911095813314357405587884386477526277
1406,0.000070500000000000002633093396098296068430499872192740440
1407,0.000070500000000000002633093396098296068430499872192740440
1408,0.000070500000000000002633093396098296068430499872192740440
1409,0.000070300000000000000842198760817730596173191770503763109
1410,0.000070200000000000006564196343601669259015807256218977273
1411,0.000070099999999999999051304125537165123915883668814785779
1412,0.000070099999999999999051304125537165123915883668814785779
1413,0.000070099999999999999051304125537165123915883668814785779
1414,0.000070000000000000004773301708321103786758499154529999942
1415,0.000069700000000000008704404655824476977343806538556236774
1416,0.000069600000000000001191512437759972842243882951152045280
1417,0.000069600000000000001191512437759972842243882951152045280
1418,0.000069499999999999993678620219695468707143959363747853786
1419,0.000069399999999999999400617802479407369986574849463067949
1420,0.000069399999999999999400617802479407369986574849463067949
1421,0.000069399999999999999400617802479407369986574849463067949
1422,0.000069300000000000005122615385263346032829190335178282112
1423,0.000069300000000000005122615385263346032829190335178282112
1424,0.000069100000000000003331720749982780560571882233489304781
1425,0.000068999999999999995818828531918276425471958646085113287
1426,0.000068999999999999995818828531918276425471958646085113287
1427,0.000068900000000000001540826114702215088314574131800327450
1428,0.000068900000000000001540826114702215088314574131800327450
1429,0.000068800000000000007262823697486153751157189617515541613
1430,0.000068699999999999999749931479421649616057266030111350119
1431,0.000068599999999999992237039261357145480957342442707158625
1432,0.000068499999999999997959036844141084143799957928422372788
1433,0.000068499999999999997959036844141084143799957928422372788
1434,0.000068400000000000003681034426925022806642573414137586951
1435,0.000068299999999999996168142208860518671542649826733395457
1436,0.000068299999999999996168142208860518671542649826733395457
1437,0.000068200000000000001890139791644457334385265312448609620
1438,0.000068099999999999994377247573579953199285341725044418126
1439,0.000067900000000000005821242739147830524970572696474846452
1440,0.000067799999999999998308350521083326389870649109070654958
1441,0.000067700000000000004030348103867265052713264594785869122
1442,0.000067700000000000004030348103867265052713264594785869122
1443,0.000067399999999999994726561250522195445356032905692700297
1444,0.000067399999999999994726561250522195445356032905692700297
1445,0.000067399999999999994726561250522195445356032905692700297
1446,0.000067399999999999994726561250522195445356032905692700297
1447,0.000067300000000000000448558833306134108198648391407914460
1448,0.000067300000000000000448558833306134108198648391407914460
1449,0.000067199999999999992935666615241629973098724804003722966
1450,0.000066899999999999996866769562745003163684032188029959798
1451,0.000066899999999999996866769562745003163684032188029959798
1452,0.000066800000000000002588767145528941826526647673745173961
1453,0.000066800000000000002588767145528941826526647673745173961
1454,0.000066699999999999995075874927464437691426724086340982467
1455,0.000066600000000000000797872510248376354269339572056196630
1456,0.000066500000000000006519870093032315017111955057771410793
1457,0.000066500000000000006519870093032315017111955057771410793
1458,0.000066500000000000006519870093032315017111955057771410793
1459,0.000066399999999999999006977874967810882012031470367219299
1460,0.000066399999999999999006977874967810882012031470367219299
1461,0.000066299999999999991494085656903306746912107882963027805
1462,0.000066299999999999991494085656903306746912107882963027805
1463,0.000066200000000000010450973040535688207697262441797647625
1464,0.000066200000000000010450973040535688207697262441797647625
1465,0.000066200000000000010450973040535688207697262441797647625
1466,0.000065999999999999995425188604406679937497415266989264637
1467,0.000065999999999999995425188604406679937497415266989264637
1468,0.000065799999999999993634293969126114465240107165300287306
1469,0.000065699999999999999356291551910053128082722651015501469
1470,0.000065399999999999990052504698564983520725490961922332644
1471,0.000065399999999999990052504698564983520725490961922332644
1472,0.000065399999999999990052504698564983520725490961922332644
1473,0.000065399999999999990052504698564983520725490961922332644
1474,0.000065300000000000009009392082197364981510645520756952465
1475,0.000065200000000000001496499864132860846410721933352760971
1476,0.000065099999999999993983607646068356711310798345948569477
1477,0.000064999999999999999705605228852295374153413831663783640
1478,0.000064999999999999999705605228852295374153413831663783640
1479,0.000064999999999999999705605228852295374153413831663783640
1480,0.000064999999999999999705605228852295374153413831663783640
1481,0.000064899999999999992192713010787791239053490244259592146
1482,0.000064899999999999992192713010787791239053490244259592146
1483,0.000064899999999999992192713010787791239053490244259592146
1484,0.000064899999999999992192713010787791239053490244259592146
1485,0.000064700000000000003636708176355668564738721215690020472
1486,0.000064599999999999996123815958291164429638797628285828978
1487,0.000064599999999999996123815958291164429638797628285828978
1488,0.000064599999999999996123815958291164429638797628285828978
1489,0.000064599999999999996123815958291164429638797628285828978
1490,0.000064599999999999996123815958291164429638797628285828978
1491,0.000064500000000000001845813541075103092481413114001043141
1492,0.000064500000000000001845813541075103092481413114001043141
1493,0.000064500000000000001845813541075103092481413114001043141
1494,0.000064500000000000001845813541075103092481413114001043141
1495,0.000064400000000000007567811123859041755324028599716257304
1496,0.000064400000000000007567811123859041755324028599716257304
1497,0.000064200000000000005776916488578476283066720498027279973
1498,0.000064200000000000005776916488578476283066720498027279973
1499,0.000064000000000000003986021853297910810809412396338302642
1500,0.000064000000000000003986021853297910810809412396338302642
1501,0.000064000000000000003986021853297910810809412396338302642
1502,0.000063899999999999996473129635233406675709488808934111148
1503,0.000063899999999999996473129635233406675709488808934111148
1504,0.000063899999999999996473129635233406675709488808934111148
1505,0.000063800000000000002195127218017345338552104294649325311
1506,0.000063800000000000002195127218017345338552104294649325311
1507,0.000063600000000000000404232582736779866294796192960347980
1508,0.000063300000000000004335335530240153056880103576986584812
1509,0.000063300000000000004335335530240153056880103576986584812
1510,0.000063300000000000004335335530240153056880103576986584812
1511,0.000063300000000000004335335530240153056880103576986584812
1512,0.000063300000000000004335335530240153056880103576986584812
1513,0.000063199999999999996822443312175648921780179989582393318
1514,0.000063100000000000002544440894959587584622795475297607481
1515,0.000063000000000000008266438477743526247465410961012821645
1516,0.000062799999999999993240654041614517977265563786204438657
1517,0.000062699999999999998962651624398456640108179271919652820
1518,0.000062600000000000004684649207182395302950794757634866983
1519,0.000062499999999999997171756989117891167850871170230675489
1520,0.000062299999999999995380862353837325695593563068541698158
1521,0.000062200000000000001102859936621264358436178554256912321
1522,0.000062100000000000006824857519405203021278794039972126484
1523,0.000062100000000000006824857519405203021278794039972126484
1524,0.000061899999999999991799073083276194751078946865163743496
1525,0.000061799999999999997521070666060133413921562350878957659
1526,0.000061799999999999997521070666060133413921562350878957659
1527,0.000061700000000000003243068248844072076764177836594171822
1528,0.000061700000000000003243068248844072076764177836594171822
1529,0.000061700000000000003243068248844072076764177836594171822
1530,0.000061700000000000003243068248844072076764177836594171822
1531,0.000061700000000000003243068248844072076764177836594171822
1532,0.000061700000000000003243068248844072076764177836594171822
1533,0.000061599999999999995730176030779567941664254249189980328
1534,0.000061599999999999995730176030779567941664254249189980328
1535,0.000061599999999999995730176030779567941664254249189980328
1536,0.000061599999999999995730176030779567941664254249189980328
1537,0.000061500000000000001452173613563506604506869734905194491
1538,0.000061399999999999993939281395499002469406946147501002997
1539,0.000061399999999999993939281395499002469406946147501002997
1540,0.000061399999999999993939281395499002469406946147501002997
1541,0.000061299999999999999661278978282941132249561633216217160
1542,0.000061299999999999999661278978282941132249561633216217160
1543,0.000061299999999999999661278978282941132249561633216217160
1544,0.000061200000000000005383276561066879795092177118931431323
1545,0.000061000000000000003592381925786314322834869017242453992
1546,0.000061000000000000003592381925786314322834869017242453992
1547,0.000060899999999999996079489707721810187734945429838262498
1548,0.000060899999999999996079489707721810187734945429838262498
1549,0.000060899999999999996079489707721810187734945429838262498
1550,0.000060800000000000001801487290505748850577560915553476661
1551,0.000060700000000000007523484873289687513420176401268690825
1552,0.000060700000000000007523484873289687513420176401268690825
1553,0.000060499999999999992497700437160679243220329226460307837
1554,0.000060499999999999992497700437160679243220329226460307837
1555,0.000060300000000000003941695602728556568905560197890736163
1556,0.000060199999999999996428803384664052433805636610486544669
1557,0.000060199999999999996428803384664052433805636610486544669
1558,0.000060100000000000002150800967447991096648252096201758832
1559,0.000060100000000000002150800967447991096648252096201758832
1560,0.000059999999999999994637908749383486961548328508797567338
1561,0.000059999999999999994637908749383486961548328508797567338
1562,0.000059999999999999994637908749383486961548328508797567338
1563,0.000059999999999999994637908749383486961548328508797567338
1564,0.000059999999999999994637908749383486961548328508797567338
1565,0.000059999999999999994637908749383486961548328508797567338
1566,0.000059800000000000006081903914951364287233559480227995664
1567,0.000059800000000000006081903914951364287233559480227995664
1568,0.000059699999999999998569011696886860152133635892823804170
1569,0.000059699999999999998569011696886860152133635892823804170
1570,0.000059699999999999998569011696886860152133635892823804170
1571,0.000059699999999999998569011696886860152133635892823804170
1572,0.000059599999999999997673564379246577416004981841979315504
1573,0.000059599999999999997673564379246577416004981841979315504
1574,0.000059500000000000003395561962030516078847597327694529667
1575,0.000059400000000000002500114644390233342718943276850041002
1576,0.000059400000000000002500114644390233342718943276850041002
1577,0.000059400000000000002500114644390233342718943276850041002
1578,0.000059300000000000001604667326749950606590289226005552337
1579,0.000059300000000000001604667326749950606590289226005552337
1580,0.000059300000000000001604667326749950606590289226005552337
1581,0.000059199999999999994091775108685446471490365638601360843
1582,0.000059100000000000006431217591893606533304250660876277834
1583,0.000059100000000000006431217591893606533304250660876277834
1584,0.000059000000000000005535770274253323797175596610031789169
1585,0.000059000000000000005535770274253323797175596610031789169
1586,0.000058899999999999998022878056188819662075673022627597675
1587,0.000058799999999999997127430738548536925947018971783109009
1588,0.000058799999999999997127430738548536925947018971783109009
1589,0.000058699999999999996231983420908254189818364920938620344
1590,0.000058699999999999996231983420908254189818364920938620344
1591,0.000058699999999999996231983420908254189818364920938620344
1592,0.000058600000000000001953981003692192852660980406653834507
1593,0.000058500000000000001058533686051910116532326355809345841
1594,0.000058400000000000000163086368411627380403672304964857176
1595,0.000058299999999999999267639050771344644275018254120368510
1596,0.000058100000000000004094189315915000570988979688991094008
1597,0.000058000000000000003198741998274717834860325638146605343
1598,0.000057899999999999995685849780210213699760402050742413849
1599,0.000057899999999999995685849780210213699760402050742413849
1600,0.000057899999999999995685849780210213699760402050742413849
1601,0.000057799999999999994790402462569930963631747999897925183
1602,0.000057799999999999994790402462569930963631747999897925183
1603,0.000057799999999999994790402462569930963631747999897925183
1604,0.000057700000000000007129844945778091025445633022172842175
1605,0.000057599999999999999616952727713586890345709434768650681
1606,0.000057499999999999998721505410073304154217055383924162015
1607,0.000057399999999999997826058092433021418088401333079673350
1608,0.000057399999999999997826058092433021418088401333079673350
1609,0.000057399999999999997826058092433021418088401333079673350
1610,0.000057300000000000003548055675216960080931016818794887513
1611,0.000057300000000000003548055675216960080931016818794887513
1612,0.000057300000000000003548055675216960080931016818794887513
1613,0.000057300000000000003548055675216960080931016818794887513
1614,0.000057200000000000002652608357576677344802362767950398847
1615,0.000057100000000000001757161039936394608673708717105910182
1616,0.000057100000000000001757161039936394608673708717105910182
1617,0.000057100000000000001757161039936394608673708717105910182
1618,0.000056800000000000005688263987439767799259016101132147014
1619,0.000056699999999999998175371769375263664159092513727955520
1620,0.000056599999999999997279924451734980928030438462883466855
1621,0.000056599999999999997279924451734980928030438462883466855
1622,0.000056499999999999996384477134094698191901784412038978189
1623,0.000056400000000000002106474716878636854744399897754192352
1624,0.000056400000000000002106474716878636854744399897754192352
1625,0.000056200000000000000315580081598071382487091796065215021
1626,0.000056099999999999999420132763957788646358437745220726356
1627,0.000056099999999999999420132763957788646358437745220726356
1628,0.000056099999999999999420132763957788646358437745220726356
1629,0.000056099999999999999420132763957788646358437745220726356
1630,0.000056099999999999999420132763957788646358437745220726356
1631,0.000055999999999999991907240545893284511258514157816534862
1632,0.000055999999999999991907240545893284511258514157816534862
1633,0.000055999999999999991907240545893284511258514157816534862
1634,0.000055999999999999991907240545893284511258514157816534862
1635,0.000055800000000000003351235711461161836943745129246963188
1636,0.000055800000000000003351235711461161836943745129246963188
1637,0.000055699999999999995838343493396657701843821541842771694
1638,0.000055500000000000007282338658964535027529052513273200020
1639,0.000055500000000000007282338658964535027529052513273200020
1640,0.000055399999999999999769446440900030892429128925869008526
1641,0.000055299999999999998873999123259748156300474875024519861
1642,0.000055299999999999998873999123259748156300474875024519861
1643,0.000055299999999999998873999123259748156300474875024519861
1644,0.000055299999999999998873999123259748156300474875024519861
1645,0.000055299999999999998873999123259748156300474875024519861
1646,0.000055299999999999998873999123259748156300474875024519861
1647,0.000055199999999999997978551805619465420171820824180031195
1648,0.000055199999999999997978551805619465420171820824180031195
1649,0.000055199999999999997978551805619465420171820824180031195
1650,0.000055099999999999997083104487979182684043166773335542530
1651,0.000055099999999999997083104487979182684043166773335542530
1652,0.000054900000000000001909654753122838610757128208206268027
1653,0.000054800000000000001014207435482555874628474157361779362
1654,0.000054600000000000005840757700626211801342435592232504860
1655,0.000054399999999999997432418164921424930113857953983824700
1656,0.000054399999999999997432418164921424930113857953983824700
1657,0.000054199999999999995641523529640859457856549852294847369
1658,0.000054199999999999995641523529640859457856549852294847369
1659,0.000054199999999999995641523529640859457856549852294847369
1660,0.000054100000000000001363521112424798120699165338010061532
1661,0.000054000000000000000468073794784515384570511287165572867
1662,0.000054000000000000000468073794784515384570511287165572867
1663,0.000054000000000000000468073794784515384570511287165572867
1664,0.000053899999999999999572626477144232648441857236321084201
1665,0.000053899999999999999572626477144232648441857236321084201
1666,0.000053899999999999999572626477144232648441857236321084201
1667,0.000053899999999999999572626477144232648441857236321084201
1668,0.000053700000000000004399176742287888575155818671191809699
1669,0.000053600000000000003503729424647605839027164620347321033
1670,0.000053600000000000003503729424647605839027164620347321033
1671,0.000053600000000000003503729424647605839027164620347321033
1672,0.000053600000000000003503729424647605839027164620347321033
1673,0.000053500000000000002608282107007323102898510569502832368
1674,0.000053399999999999995095389888942818967798586982098640874
1675,0.000053399999999999995095389888942818967798586982098640874
1676,0.000053399999999999995095389888942818967798586982098640874
1677,0.000053399999999999995095389888942818967798586982098640874
1678,0.000053399999999999995095389888942818967798586982098640874
1679,0.000053399999999999995095389888942818967798586982098640874
1680,0.000053199999999999999921940154086474894512548416969366372
1681,0.000053199999999999999921940154086474894512548416969366372
1682,0.000053099999999999999026492836446192158383894366124877706
1683,0.000052999999999999998131045518805909422255240315280389041
1684,0.000052999999999999998131045518805909422255240315280389041
1685,0.000052899999999999997235598201165626686126586264435900375
1686,0.000052899999999999997235598201165626686126586264435900375
1687,0.000052800000000000002957595783949565348969201750151114538
1688,0.000052700000000000002062148466309282612840547699306625873
1689,0.000052700000000000002062148466309282612840547699306625873
1690,0.000052700000000000002062148466309282612840547699306625873
1691,0.000052700000000000002062148466309282612840547699306625873
1692,0.000052700000000000002062148466309282612840547699306625873
1693,0.000052400000000000005993251413812655803425855083332862705
1694,0.000052300000000000005097804096172373067297201032488374040
1695,0.000052199999999999997584911878107868932197277445084182546
1696,0.000052199999999999997584911878107868932197277445084182546
1697,0.000052199999999999997584911878107868932197277445084182546
1698,0.000052099999999999996689464560467586196068623394239693880
1699,0.000051999999999999995794017242827303459939969343395205215
1700,0.000051999999999999995794017242827303459939969343395205215
1701,0.000051999999999999995794017242827303459939969343395205215
1702,0.000051999999999999995794017242827303459939969343395205215
1703,0.000051999999999999995794017242827303459939969343395205215
1704,0.000051900000000000001516014825611242122782584829110419378
1705,0.000051900000000000001516014825611242122782584829110419378
1706,0.000051800000000000000620567507970959386653930778265930712
1707,0.000051800000000000000620567507970959386653930778265930712
1708,0.000051800000000000000620567507970959386653930778265930712
1709,0.000051800000000000000620567507970959386653930778265930712
1710,0.000051800000000000000620567507970959386653930778265930712
1711,0.000051800000000000000620567507970959386653930778265930712
1712,0.000051800000000000000620567507970959386653930778265930712
1713,0.000051800000000000000620567507970959386653930778265930712
1714,0.000051599999999999998829672872690393914396622676576953381
1715,0.000051599999999999998829672872690393914396622676576953381
1716,0.000051599999999999998829672872690393914396622676576953381
1717,0.000051599999999999998829672872690393914396622676576953381
1718,0.000051500000000000004551670455474332577239238162292167544
1719,0.000051400000000000003656223137834049841110584111447678879
1720,0.000051400000000000003656223137834049841110584111447678879
1721,0.000051400000000000003656223137834049841110584111447678879
1722,0.000051400000000000003656223137834049841110584111447678879
1723,0.000051300000000000002760775820193767104981930060603190213
1724,0.000051300000000000002760775820193767104981930060603190213
1725,0.000051300000000000002760775820193767104981930060603190213
1726,0.000051199999999999995247883602129262969882006473198998719
1727,0.000051199999999999995247883602129262969882006473198998719
1728,0.000051199999999999995247883602129262969882006473198998719
1729,0.000051199999999999995247883602129262969882006473198998719
1730,0.000051199999999999995247883602129262969882006473198998719
1731,0.000051199999999999995247883602129262969882006473198998719
1732,0.000051199999999999995247883602129262969882006473198998719
1733,0.000051199999999999995247883602129262969882006473198998719
1734,0.000051199999999999995247883602129262969882006473198998719
1735,0.000051000000000000006691878767697140295567237444629427046
